CREW_INDICATOR,CREW_ID,BID_PERIOD,BASE,TRANSACTION_CODE,PAIRING_NO,PAIRING_DATE,TO_DATE,PAIRING_POSITION,PRIOR_TXN_CODE,LINE_TYPE,CREW_TYPE,NEW_DATA,MESSAGE_ID,FROM_TIME,TO_TIME,CREDIT,FILL,UPDATED_BY,UPDATE_DATE,UPDATE_TIME,update_dt
FA,23788,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:49:00,2024-10-29 13:49:00
FA,23793,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23793,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-23,22:42:50,2024-10-23 22:42:50
FA,23793,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-30,07:54:30,2024-10-30 07:54:30
FA,23795,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23795,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:44:45,2024-09-28 04:44:45
FA,23795,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23795,2024-10,HNL,ASN,H7026,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,05:55:00,15:40:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23795,2024-10,HNL,TBS,RH34,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23797,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23797,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:31:20,2024-09-28 04:31:20
FA,23797,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,7453,2024-10-27,15:02:21,2024-10-27 15:02:21
FA,23797,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,6319,2024-10-29,13:33:47,2024-10-29 13:33:47
FA,23797,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,06:00:00,18:00:00,00:00:00,NA,88888,2024-10-29,13:50:00,2024-10-29 13:50:00
FA,23944,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23944,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:27:15,2024-09-28 04:27:15
FA,23944,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-26,21:24:16,2024-10-26 21:24:16
FA,23945,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23945,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:28:49,2024-09-28 04:28:49
FA,23945,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-18,10:39:12,2024-10-18 10:39:12
FA,23945,2024-10,HNL,ADO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,6319,2024-10-18,10:39:12,2024-10-18 10:39:12
FA,23945,2024-10,HNL,RDO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-18,15:16:16,2024-10-18 15:16:16
FA,23945,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-18,15:16:16,2024-10-18 15:16:16
FA,23945,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-19,09:01:30,2024-10-19 09:01:30
FA,23948,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23948,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-06,15:22:20,2024-10-06 15:22:20
FA,23948,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,23428,2024-10-28,14:08:21,2024-10-28 14:08:21
FA,23948,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,11:26:32,2024-10-30 11:26:32
FA,23948,2024-10,HNL,ASN,H3284,2024-10-31,2024-11-01,FA,NA,R,C,NA,0,10:30:00,10:45:00,00:00:00,NA,88888,2024-10-30,14:17:00,2024-10-30 14:17:00
FA,23948,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:17:00,2024-10-30 14:17:00
FA,23954,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,23954,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:42:19,2024-09-28 00:42:19
FA,23954,2024-10,LAX,O/K,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,2778,2024-10-29,17:44:52,2024-10-29 17:44:52
FA,23956,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23956,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:38:45,2024-09-28 00:38:45
FA,23956,2024-10,HNL,TTA,H7064,2024-10-31,2024-11-01,FA,NA,B,P,NA,538976288,08:50:00,13:10:00,10:04:00,NA,8407,2024-09-28,14:12:56,2024-09-28 14:12:56
FA,23956,2024-10,HNL,TBS,BH64,2024-10-31,2024-10-31,FA,NA,B,C,NA,0,00:00:00,00:00:00,00:00:00,NA,8407,2024-10-02,09:26:33,2024-10-02 09:26:33
FA,23956,2024-10,HNL,TSA,H7168,2024-10-31,2024-11-01,FA,NA,B,C,NA,538976288,13:45:00,12:32:00,08:20:00,NA,77777,2024-10-02,19:49:55,2024-10-02 19:49:55
FA,23956,2024-10,HNL,TSD,H7064,2024-10-31,2024-11-01,FA,NA,B,C,NA,538976288,08:50:00,13:10:00,10:04:00,NA,77777,2024-10-02,19:49:55,2024-10-02 19:49:55
FA,23956,2024-10,HNL,TSD,H7168,2024-10-31,2024-11-01,FA,NA,B,C,NA,538976288,13:45:00,12:32:00,08:20:00,NA,77777,2024-10-07,18:49:56,2024-10-07 18:49:56
FA,23956,2024-10,HNL,TSA,H3346,2024-10-31,2024-11-03,FA,NA,B,C,NA,538976288,08:40:00,14:05:00,22:54:00,NA,77777,2024-10-07,18:49:56,2024-10-07 18:49:56
FA,23956,2024-10,HNL,TSD,H3346,2024-10-31,2024-11-03,FA,NA,B,C,NA,538976288,08:40:00,14:05:00,22:54:00,NA,77777,2024-10-26,19:43:44,2024-10-26 19:43:44
FA,23956,2024-10,HNL,TSA,H3353,2024-10-31,2024-11-03,FA,NA,B,C,NA,538976288,11:30:00,15:21:00,22:31:00,NA,77777,2024-10-26,19:43:44,2024-10-26 19:43:44
FA,23961,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23961,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,05:00:03,2024-09-28 05:00:03
FA,23961,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:21:57,2024-10-30 10:21:57
FA,23961,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:21:57,2024-10-30 10:21:57
FA,23961,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:21:57,2024-10-30 10:21:57
FA,23961,2024-10,HNL,RAD,NA,2024-10-31,2024-10-31,FA,RISK,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,22510,2024-10-31,07:31:33,2024-10-31 07:31:33
FA,23962,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23962,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-27,23:23:27,2024-09-27 23:23:27
FA,23962,2024-10,HNL,2SK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,6319,2024-10-30,10:23:03,2024-10-30 10:23:03
FA,23962,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:23:03,2024-10-30 10:23:03
FA,23962,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:23:03,2024-10-30 10:23:03
FA,23963,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23963,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:59:08,2024-09-28 04:59:08
FA,23963,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,22510,2024-10-26,07:12:06,2024-10-26 07:12:06
FA,23963,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,15099,2024-10-30,11:51:53,2024-10-30 11:51:53
FA,23966,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23966,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-27,23:33:23,2024-09-27 23:33:23
FA,23966,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,23428,2024-10-28,13:58:33,2024-10-28 13:58:33
FA,23966,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,05:19:07,2024-10-30 05:19:07
FA,23966,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:17:00,2024-10-30 14:17:00
FA,23966,2024-10,HNL,ASN,H3318,2024-10-31,2024-11-02,FA,NA,R,C,NA,0,11:15:00,11:05:00,00:00:00,NA,88888,2024-10-30,14:17:00,2024-10-30 14:17:00
FA,23966,2024-10,HNL,REM,H3318,2024-10-31,2024-11-02,FA,NA,R,C,NA,538976288,11:15:00,11:05:00,12:30:00,NA,22766,2024-10-30,22:35:00,2024-10-30 22:35:00
FA,23966,2024-10,HNL,ASN,H3240,2024-10-31,2024-11-02,FA,NA,R,C,NA,538976288,07:15:00,12:01:00,13:12:00,NA,22766,2024-10-30,22:35:00,2024-10-30 22:35:00
FA,23969,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23969,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:28:13,2024-09-28 04:28:13
FA,23969,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-29,05:11:51,2024-10-29 05:11:51
FA,23970,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23970,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:23:20,2024-09-28 02:23:20
FA,23970,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-09-29,21:31:40,2024-09-29 21:31:40
FA,23970,2024-10,HNL,ADO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-09-29,21:31:40,2024-09-29 21:31:40
FA,23970,2024-10,HNL,RDO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,6319,2024-10-18,10:40:27,2024-10-18 10:40:27
FA,23970,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-18,10:40:27,2024-10-18 10:40:27
FA,23970,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-24,11:17:42,2024-10-24 11:17:42
FA,23971,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23971,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,20:32:19,2024-10-24 20:32:19
FA,23971,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:29:19,2024-10-30 10:29:19
FA,23971,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:29:19,2024-10-30 10:29:19
FA,23971,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:29:19,2024-10-30 10:29:19
FA,24065,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24065,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:42:32,2024-09-28 02:42:32
FA,24065,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-28,13:10:27,2024-10-28 13:10:27
FA,24066,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24066,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-17,20:45:32,2024-10-17 20:45:32
FA,24066,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-17,20:45:32,2024-10-17 20:45:32
FA,24066,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,14:05:04,2024-10-29 14:05:04
FA,24067,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24067,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:35:30,2024-09-28 02:35:30
FA,24067,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-25,09:52:34,2024-10-25 09:52:34
FA,24069,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24069,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:32:52,2024-09-28 02:32:52
FA,24069,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-27,16:06:58,2024-10-27 16:06:58
FA,24070,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24070,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-09,16:53:04,2024-10-09 16:53:04
FA,24070,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-09,16:53:04,2024-10-09 16:53:04
FA,24070,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,05:23:47,2024-10-26 05:23:47
FA,24074,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,24074,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:43:05,2024-09-28 00:43:05
FA,24074,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,7453,2024-10-27,15:35:08,2024-10-27 15:35:08
FA,24074,2024-10,LAX,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-27,15:35:08,2024-10-27 15:35:08
FA,24074,2024-10,LAX,S_B,24,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,18303,2024-10-31,21:06:36,2024-10-31 21:06:36
FA,24076,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24076,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:33:55,2024-09-28 02:33:55
FA,24076,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,10:35:18,2024-10-26 10:35:18
FA,24076,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24076,2024-10-31,18:03:03,2024-10-31 18:03:03
FA,24076,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24076,2024-10-31,18:03:23,2024-10-31 18:03:23
FA,24076,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24076,2024-10-31,18:03:37,2024-10-31 18:03:37
FA,24076,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24076,2024-10-31,18:08:48,2024-10-31 18:08:48
FA,24077,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24077,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,22:06:13,2024-10-24 22:06:13
FA,24077,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:17:10,2024-10-30 10:17:10
FA,24077,2024-10,HNL,2SK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,6319,2024-10-30,10:17:10,2024-10-30 10:17:10
FA,24079,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24079,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-30,21:26:21,2024-09-30 21:26:21
FA,24079,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-26,22:26:52,2024-10-26 22:26:52
FA,24079,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-26,22:26:52,2024-10-26 22:26:52
FA,24079,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24079,2024-10-31,20:23:59,2024-10-31 20:23:59
FA,24079,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24079,2024-10-31,20:26:39,2024-10-31 20:26:39
FA,24080,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24080,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:30:55,2024-09-28 02:30:55
FA,24080,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-27,17:50:48,2024-10-27 17:50:48
FA,24080,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-27,17:50:48,2024-10-27 17:50:48
FA,24080,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24080,2024-10-31,09:19:48,2024-10-31 09:19:48
FA,24080,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24080,2024-10-31,09:35:02,2024-10-31 09:35:02
FA,24080,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24080,2024-10-31,09:38:19,2024-10-31 09:38:19
FA,24080,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24080,2024-10-31,20:22:30,2024-10-31 20:22:30
FA,24080,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,24080,2024-10-31,20:33:42,2024-10-31 20:33:42
FA,24081,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,24081,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:33:28,2024-09-28 02:33:28
FA,24081,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-30,15:24:37,2024-10-30 15:24:37
FA,24081,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:24:00,00:00:00,NA,7453,2024-10-30,15:28:47,2024-10-30 15:28:47
FA,24081,2024-10,HNL,ASN,H7080,2024-10-31,2024-11-01,FA,NA,R,C,NA,538976288,10:25:00,15:15:00,09:17:00,NA,7453,2024-10-30,15:28:47,2024-10-30 15:28:47
